Date,RF,PNR,HSY,DFS,GE,OXY,PTC,CTVA,CRL,NDAQ,INCY,MLM,CB,GWW,DOW,UNH,REGN,PLD,F,AMZN,TMO,SEE,TYL,NOW,ED,ESS,VTR,SPG,AEP,CTAS,CAG,DRI,IFF,DGX,VTRS,MCK,LH,AMAT,UPS,SWKS,MCD,TECH,HRL,HBAN,TFC,LHX,CPRT,WFC,JCI,ANSS
2019-06-14,14.59,35.62,138.32,77.45,81.84,49.31,83.9,25.19,129.41,95.71,77.71,223.98,150.26,272.36,51.15,245.37,305.24,79.96,9.98,1869.67,285.26,44.32,219.19,272.25,88.54,299.19,66.76,162.92,90.58,236.37,29.88,119.68,148.79,101.03,17.02,133.13,166.39,41.23,101.62,71.8,205.29,208.34,41.43,13.36,50.06,190.6,73.81,45.59,39.95,197.13
2019-06-17,14.34,35.72,137.7,76.88,80.4,49.81,84.46,25.95,130.78,95.17,81.84,224.43,148.39,272.44,49.35,245.97,310.98,80.92,10.05,1886.03,285.93,44.06,219.29,274.56,88.13,302.32,68.6,166.54,90.08,232.27,29.34,118.31,147.56,101.94,17.27,133.83,166.13,40.5,101.4,72.44,203.81,207.23,40.96,13.13,48.97,192.07,73.22,45.27,39.17,198.72
2019-06-18,14.87,36.16,138.25,77.82,83.36,50.35,86.55,27.3,132.76,95.91,84.28,221.35,148.12,271.87,49.61,245.7,306.63,80.48,10.1,1901.37,289.2,44.1,221.06,282.64,88.07,301.11,68.6,166.13,89.78,231.44,28.98,117.93,147.83,100.57,17.75,133.47,166.09,42.31,102.15,75.72,204.51,207.49,40.87,13.37,49.37,196.37,73.37,46.1,39.66,201.89
2019-06-19,14.57,36.36,137.9,77.01,82.72,50.3,87.96,27.15,137.44,96.51,84.87,222.22,149.45,274.18,48.5,250.19,310.83,81.53,10.04,1908.79,292.78,43.77,224.89,285.51,88.88,301.65,69.65,165.27,90.86,235.1,29.24,117.41,148.95,101.92,18.1,134.93,169.5,42.53,101.56,75.53,204.55,211.13,41.18,13.22,49.05,198.38,74.07,45.65,39.06,204.05
2019-06-20,14.6,37.18,137.64,78.39,85.04,51.3,89.49,27.16,139.19,97.74,86.57,224.01,149.36,276.8,48.93,247.76,320.48,82.48,10.04,1918.19,293.34,43.67,222.05,288.8,88.88,302.91,71.76,164.85,90.87,232.63,29.2,118.67,150.72,100.34,18.21,134.45,167.99,43.21,103.4,75.84,205.12,214.22,41.56,13.26,48.71,199.4,74.75,45.86,39.7,203.7
2019-06-21,14.63,36.61,137.13,78.38,83.84,50.61,88.85,27.21,138.26,98.29,88.7,224.93,149.64,274.02,48.36,252.28,320.26,81.33,9.99,1911.3,294.46,41.7,223.8,285.74,89.21,299.98,70.32,164.09,91.55,232.38,28.72,121.23,145.67,101.28,18.32,133.06,170.8,42.96,102.17,75.22,204.26,210.31,41.41,13.33,48.63,197.22,73.94,46.89,40.09,200.96
2019-06-24,14.51,36.56,137.45,77.59,82.24,49.89,88.7,28.01,137.1,96.87,86.92,224.94,150.08,271.03,49.58,249.64,312.55,80.6,9.95,1913.9,295.55,41.57,218.23,282.5,89.65,298.0,70.24,162.03,90.9,233.11,28.1,121.99,146.63,100.9,17.96,131.13,169.32,42.33,99.72,75.91,203.92,205.84,42.14,13.39,48.49,197.29,73.77,46.27,40.44,201.39
2019-06-25,14.39,36.48,137.2,77.42,81.76,49.38,86.06,27.67,134.08,98.0,87.61,224.65,150.94,267.56,49.69,247.66,312.9,79.78,9.84,1878.27,293.53,42.09,213.25,275.36,88.94,294.18,69.45,161.49,90.37,231.45,28.89,123.14,147.54,101.03,18.65,131.8,169.41,41.98,97.13,74.32,205.71,203.44,40.5,13.41,48.33,195.67,73.38,46.14,40.58,196.45
2019-06-26,14.43,36.19,134.15,77.59,82.16,50.42,87.25,29.26,137.04,94.61,85.63,224.16,147.0,266.4,50.45,243.47,305.08,78.14,9.91,1897.83,292.23,41.62,211.54,275.34,87.31,288.3,68.43,159.27,88.5,232.77,28.93,120.01,144.95,99.72,18.66,130.19,168.17,43.58,99.97,75.84,204.55,202.22,40.13,13.45,48.08,191.22,73.39,45.8,40.62,198.68
2019-06-27,14.58,36.49,134.88,77.59,83.2,49.75,87.71,29.57,140.12,96.17,84.72,226.72,147.16,266.13,50.91,246.34,310.67,79.36,10.2,1904.28,293.77,42.27,213.16,278.51,87.26,288.37,69.42,159.93,87.9,235.68,25.43,121.54,143.57,100.53,18.97,133.92,170.97,44.69,101.7,76.95,206.27,206.39,40.27,13.65,48.18,189.46,73.36,46.29,40.53,200.87
2019-06-28,14.94,37.2,134.03,77.59,84.0,50.28,89.76,29.57,141.9,96.17,84.96,230.11,147.29,268.23,49.31,244.01,313.0,80.1,10.23,1893.63,293.68,42.78,216.02,274.57,87.68,291.93,68.35,159.76,88.01,237.29,26.52,121.73,145.09,101.81,19.04,134.39,172.9,44.91,103.27,77.27,207.66,208.49,40.54,13.82,49.13,189.13,74.74,47.32,41.31,204.82
2019-07-01,15.07,37.4,134.25,78.58,85.04,49.78,90.67,29.68,143.67,97.15,85.42,228.09,147.84,267.29,50.16,242.64,316.56,79.92,10.15,1922.19,299.41,43.61,220.51,283.51,87.36,294.03,67.91,158.64,88.13,238.87,26.9,121.59,143.89,102.45,19.44,134.24,175.03,45.68,102.97,81.91,206.3,209.26,40.91,13.82,49.56,178.15,74.97,47.69,41.89,208.11
2019-07-02,14.86,37.64,136.09,78.87,84.96,48.78,90.97,28.99,141.38,99.66,85.01,226.71,148.42,265.15,49.4,243.97,315.53,81.59,10.12,1934.31,301.11,43.98,220.05,288.31,88.42,298.57,69.06,161.95,89.19,238.0,26.67,120.83,142.78,103.23,19.35,135.86,176.18,44.66,102.0,80.84,209.58,213.55,41.2,13.62,48.79,185.77,74.8,47.23,41.64,206.59
2019-07-03,15.07,38.26,138.0,80.38,84.88,49.17,92.97,28.8,142.37,101.42,86.52,231.02,150.25,268.78,49.33,245.21,318.39,82.6,10.2,1939.0,305.43,44.32,221.06,293.15,89.23,301.68,70.51,165.03,90.14,239.53,28.26,121.71,146.03,103.97,19.68,140.74,176.22,44.67,103.2,80.69,212.81,216.72,41.77,13.83,49.07,184.3,74.97,47.66,41.83,209.33
2019-07-05,15.21,38.18,138.26,80.2,84.0,49.28,92.83,28.64,142.44,101.05,85.28,230.84,149.62,269.53,49.31,246.99,307.0,82.43,10.2,1942.91,300.65,44.33,221.99,294.53,88.81,301.1,69.79,162.96,89.84,239.53,28.06,123.64,145.12,103.26,19.49,140.03,177.78,43.98,102.42,80.33,211.24,214.81,41.5,13.92,49.94,184.96,74.6,47.77,41.87,209.51
2019-07-08,15.13,37.71,138.59,80.28,81.6,49.3,90.77,27.77,140.33,100.84,83.01,229.0,149.43,265.89,48.52,247.84,302.84,82.31,10.2,1952.32,297.81,44.01,218.89,293.0,88.86,303.94,70.1,164.28,89.93,238.26,28.47,124.98,142.74,102.47,19.27,140.48,175.88,43.45,101.92,79.35,212.16,212.41,41.37,13.73,49.39,184.68,74.14,47.53,41.69,207.93
2019-07-09,15.31,36.97,138.62,80.52,82.0,49.61,89.57,26.99,139.44,101.61,83.82,228.94,149.25,266.69,47.87,246.0,307.97,82.62,10.14,1988.3,296.9,43.32,222.53,298.02,88.72,305.38,70.38,164.53,90.36,238.42,28.0,122.58,142.0,102.01,19.62,139.24,174.7,43.97,101.73,79.76,212.09,212.48,41.18,13.85,50.05,191.26,75.26,47.83,41.65,206.72
2019-07-10,15.06,36.81,138.57,80.1,81.6,50.24,91.06,26.5,137.97,103.02,83.77,226.01,149.15,258.54,47.55,247.48,301.43,83.02,10.11,2017.41,296.52,42.78,225.2,298.75,89.11,308.18,70.86,163.88,90.81,238.69,28.34,121.5,142.54,102.52,19.13,141.01,174.31,44.72,101.62,79.91,213.0,213.0,41.3,13.72,49.75,192.61,75.78,47.15,41.33,209.55
2019-07-11,15.23,37.04,137.09,80.59,80.88,50.44,90.18,26.43,136.51,104.01,81.23,225.0,148.8,262.81,47.78,261.16,291.82,81.02,10.19,2001.07,295.55,43.22,226.53,302.31,89.24,305.97,69.44,162.55,90.93,239.99,27.48,122.33,142.68,103.5,19.04,143.82,174.95,45.28,103.33,79.18,212.69,208.47,41.22,13.86,50.31,194.45,76.79,47.14,41.33,211.3
2019-07-12,15.22,37.96,137.17,81.29,82.96,51.72,91.07,27.6,134.87,104.28,80.1,226.5,149.37,269.2,49.71,265.9,292.56,80.03,10.49,2011.0,290.94,43.55,227.27,301.13,88.96,303.95,69.12,162.26,90.25,242.44,27.61,124.76,143.26,102.98,19.22,144.6,175.45,46.51,105.91,81.01,212.99,209.31,41.01,13.87,50.45,195.72,77.33,47.36,41.54,212.28
2019-07-15,14.98,38.05,138.37,81.03,82.16,51.63,90.42,28.08,136.12,104.22,81.39,224.99,151.36,271.28,50.93,265.96,298.2,79.94,10.42,2020.99,288.83,42.64,225.13,301.1,88.55,304.87,68.6,162.6,91.19,243.26,27.52,125.42,144.74,101.12,18.97,142.72,174.6,46.28,105.79,82.04,214.21,210.56,41.24,13.68,49.97,191.55,77.5,46.71,41.82,210.92
2019-07-16,14.94,38.49,140.43,80.94,83.04,51.1,89.5,27.86,135.2,103.29,79.88,230.13,151.44,272.91,52.32,264.66,298.37,81.46,10.51,2009.9,286.21,43.63,222.86,295.5,87.82,304.29,68.17,162.02,90.51,239.44,28.14,123.21,144.81,101.47,18.43,142.96,175.05,46.01,105.61,81.31,213.72,210.28,41.23,13.7,49.64,192.57,77.47,45.3,42.06,209.74
2019-07-17,14.71,37.67,145.71,80.02,79.84,51.18,89.63,26.88,135.23,102.64,80.23,228.42,150.45,269.0,51.6,266.65,299.42,81.61,10.33,1992.03,287.0,42.95,224.51,296.56,87.59,303.6,68.6,160.14,91.02,260.37,28.96,122.21,143.09,100.16,17.91,138.63,173.87,46.22,102.23,80.17,213.71,210.03,41.2,13.59,49.64,193.97,77.04,45.21,41.06,209.7
2019-07-18,14.79,37.09,147.5,81.63,80.48,51.01,88.48,26.65,137.25,103.14,81.31,225.53,150.63,268.66,51.75,260.6,303.09,82.43,10.26,1977.9,293.73,43.31,224.42,294.68,88.35,303.01,68.9,159.39,91.76,260.65,29.11,124.07,143.1,100.87,17.85,139.68,174.97,48.17,102.8,81.42,215.91,214.42,41.79,13.76,51.03,194.14,77.81,45.82,41.17,207.56
2019-07-19,15.13,37.38,145.18,81.74,80.32,52.33,87.99,27.39,135.64,101.73,80.54,224.32,148.28,267.22,51.52,256.65,298.11,80.74,10.2,1964.52,289.82,43.18,221.02,289.74,87.24,294.9,66.92,156.44,90.28,257.85,28.9,124.41,142.43,99.28,18.1,138.9,173.24,47.81,103.31,81.32,213.87,209.47,41.26,13.88,50.65,193.48,77.51,46.03,41.32,208.1
2019-07-22,15.12,37.6,147.06,82.33,81.68,52.51,89.71,27.76,136.46,101.78,81.71,221.06,147.79,269.42,50.88,255.32,296.52,81.18,10.02,1985.63,291.73,42.7,220.54,293.81,86.82,292.05,67.29,155.13,90.12,259.03,28.25,125.46,142.07,98.08,18.05,138.76,172.15,50.73,104.01,83.27,215.0,208.76,41.36,13.79,50.44,194.91,78.24,46.48,41.0,211.5
2019-07-23,15.57,39.32,147.29,84.48,85.2,51.8,90.6,28.12,137.43,100.86,78.51,223.53,146.74,278.78,52.62,255.01,309.26,82.59,10.17,1994.49,293.62,43.36,219.47,291.01,86.51,295.61,68.06,158.25,89.51,260.79,29.2,125.16,145.18,103.38,18.34,138.11,175.97,51.03,105.27,84.54,214.31,208.02,41.15,14.08,50.98,194.54,79.23,47.2,41.06,213.24
2019-07-24,15.95,39.28,146.76,92.0,85.44,52.05,91.6,28.32,139.84,98.22,79.15,226.75,151.58,304.07,52.79,251.13,313.63,82.26,10.33,2000.81,288.36,43.86,223.72,297.21,86.53,293.75,67.88,159.17,89.61,261.91,28.63,124.24,145.96,103.36,18.91,140.37,178.1,52.14,114.39,86.35,212.78,209.0,40.41,14.34,51.54,197.95,79.37,48.45,41.4,214.95
2019-07-25,15.72,39.05,149.72,91.76,83.44,51.14,72.9,28.02,138.48,97.61,78.8,221.88,151.01,300.13,50.77,248.7,303.42,81.45,9.56,1973.82,290.59,43.88,228.76,285.73,86.09,298.6,67.49,158.32,89.08,260.76,28.54,123.59,145.54,102.22,18.44,138.12,171.77,50.82,118.25,85.66,214.44,209.89,40.83,14.41,51.25,200.67,79.14,48.09,41.12,213.24
2019-07-26,16.04,39.21,152.98,92.91,84.08,51.59,73.36,28.48,139.93,98.06,80.15,223.82,152.97,299.8,49.11,252.94,309.18,82.11,9.57,1943.05,287.21,44.05,232.58,289.33,86.34,304.07,67.03,158.33,88.95,261.69,29.16,125.96,146.32,101.28,18.46,138.95,166.53,50.74,120.58,85.98,215.58,214.61,41.38,14.61,51.65,199.83,79.43,49.3,41.2,213.15
2019-07-29,15.81,38.95,152.21,91.77,83.04,50.91,70.47,28.78,139.79,96.67,80.26,223.99,153.28,291.55,48.05,253.82,306.04,82.63,9.6,1912.45,288.92,44.02,232.48,285.84,86.66,307.83,67.55,159.64,89.74,260.69,29.02,126.62,143.92,102.5,20.78,141.28,167.3,50.67,118.75,86.8,214.98,215.06,41.44,14.33,51.2,201.39,78.3,48.28,40.91,210.66
2019-07-30,16.05,38.94,152.26,91.05,84.16,52.47,69.06,29.13,141.11,96.8,85.43,246.34,153.31,296.72,48.4,254.93,311.13,82.01,9.55,1898.53,283.91,42.55,233.26,281.0,85.4,306.68,67.7,160.21,88.72,262.85,29.1,124.68,145.8,103.65,21.43,142.52,170.62,50.73,119.81,87.75,212.34,210.45,41.63,14.44,51.39,200.0,77.82,48.55,41.27,207.8
2019-07-31,15.93,38.81,151.74,89.74,83.6,51.36,67.78,29.5,134.54,96.37,84.92,247.75,152.84,291.03,48.44,249.01,304.76,80.61,9.53,1866.78,277.68,41.79,233.35,277.39,84.96,302.22,67.29,162.2,87.81,260.44,28.87,121.56,143.99,102.08,20.9,138.95,167.52,49.37,119.47,85.28,210.72,210.15,40.99,14.25,51.53,207.6,77.53,48.41,42.44,203.12
2019-08-01,15.23,38.67,151.69,87.62,80.64,53.17,67.81,31.25,133.91,97.65,84.85,244.49,151.16,277.65,46.85,249.25,309.43,80.78,9.31,1855.32,277.81,41.15,246.84,274.0,85.93,304.88,67.67,157.48,88.81,259.03,29.14,120.88,143.1,101.25,20.32,148.25,166.0,48.47,116.98,82.77,211.25,210.98,41.23,13.57,49.63,204.85,76.74,47.06,42.01,201.21
2019-08-02,15.33,37.25,152.11,86.68,80.0,51.18,67.27,31.46,133.12,97.95,83.47,246.05,152.27,276.39,45.6,250.05,305.24,80.51,9.28,1823.24,274.82,44.33,248.75,265.86,86.13,305.39,68.83,159.25,88.7,258.41,28.27,120.09,143.82,100.34,19.84,148.13,164.77,47.55,117.2,79.33,214.48,206.02,41.36,13.48,49.35,204.42,76.14,47.44,41.93,195.35
2019-08-05,14.56,36.07,149.12,83.2,77.28,49.42,64.83,29.9,126.51,94.36,80.92,245.98,148.49,268.83,44.77,245.06,299.57,78.64,9.23,1765.13,268.46,43.84,241.25,256.81,85.48,294.42,67.87,154.75,88.02,251.12,28.0,118.02,141.47,97.85,19.35,144.66,159.77,45.46,114.85,75.82,210.45,199.49,40.73,12.93,47.37,201.39,73.4,46.14,41.4,190.15
2019-08-06,14.75,36.6,150.37,84.31,76.56,47.58,65.53,30.05,131.76,95.85,82.63,247.17,152.09,269.98,44.43,248.28,300.26,79.95,9.48,1787.83,275.96,44.33,246.39,261.71,86.63,299.43,68.76,153.46,89.14,257.19,27.64,117.89,118.91,98.92,18.2,139.0,161.65,46.33,115.0,77.66,214.08,194.15,40.52,13.06,47.77,205.12,74.6,46.93,41.87,198.34
2019-08-07,14.48,36.63,152.61,83.77,75.68,46.0,65.08,30.64,131.98,96.12,80.46,245.08,154.15,274.3,44.89,246.45,302.22,80.5,9.53,1793.4,274.79,45.11,250.28,260.69,87.06,300.66,70.87,153.52,89.74,258.45,27.97,118.93,121.55,99.97,18.49,139.21,161.93,46.68,115.41,79.9,216.83,190.41,40.89,12.8,47.13,207.46,75.05,45.81,41.88,201.89
2019-08-08,14.72,37.41,154.57,84.63,75.92,47.13,66.96,31.61,134.8,98.26,81.26,250.98,157.78,276.68,46.79,247.62,309.87,82.17,9.56,1832.89,280.5,45.31,255.77,267.11,87.53,304.21,71.88,155.15,89.51,264.29,28.2,122.05,122.05,101.23,19.09,140.5,164.44,47.86,117.55,80.27,218.01,195.67,41.78,13.0,47.49,214.45,75.64,46.4,42.6,211.33
2019-08-09,14.67,36.85,155.48,83.99,73.2,47.13,66.48,31.63,132.6,98.54,81.79,249.41,159.62,268.36,46.64,248.63,304.89,81.83,9.45,1807.58,276.37,44.93,255.54,263.82,87.26,307.52,71.58,154.95,89.97,263.42,28.65,122.43,122.54,100.74,19.48,140.19,164.94,47.15,115.75,77.52,221.15,192.09,41.71,13.0,47.35,211.61,75.62,46.3,42.31,208.27
2019-08-12,14.3,36.36,155.89,81.56,72.4,44.99,64.65,29.63,129.83,96.58,82.48,248.5,157.04,263.38,45.69,243.2,295.87,81.69,9.29,1784.92,272.0,44.66,251.75,258.56,87.46,312.28,71.63,153.04,90.43,261.4,28.68,120.66,120.08,100.29,19.13,142.71,163.92,46.46,114.89,76.28,217.16,190.43,41.83,12.75,46.66,209.32,75.29,45.43,41.85,207.04
2019-08-13,14.27,37.07,155.36,82.95,74.8,44.76,65.8,29.6,130.82,97.93,82.89,251.43,158.83,268.22,46.85,249.22,304.86,81.82,9.26,1824.34,275.17,44.47,254.85,262.19,86.75,313.31,71.29,155.36,90.25,266.17,28.91,121.16,118.71,101.5,19.72,146.31,166.2,48.06,115.83,78.44,219.73,197.2,41.79,12.9,46.73,209.83,76.29,45.96,42.87,213.42
2019-08-14,13.66,35.58,152.42,79.42,72.24,43.7,63.93,28.34,126.53,95.32,81.06,248.84,152.69,264.35,44.08,243.2,293.53,80.26,9.0,1762.96,269.48,43.01,251.23,252.31,85.97,307.28,71.44,152.12,88.48,256.72,28.1,116.8,113.0,99.53,18.04,141.86,163.63,46.71,114.04,75.99,216.48,192.24,40.69,12.44,45.24,207.72,74.31,43.97,41.51,205.06
2019-08-15,13.57,35.43,155.5,79.03,64.08,43.96,63.71,28.42,127.63,96.98,80.61,250.08,153.93,264.81,43.38,244.25,293.11,81.21,8.86,1776.12,273.31,41.99,253.12,252.29,86.97,312.63,72.88,147.89,90.36,260.02,28.85,114.91,110.61,99.89,17.61,141.27,163.63,47.16,113.9,75.55,218.27,192.85,41.39,12.42,45.45,209.6,74.55,43.38,41.54,204.12
2019-08-16,14.09,36.18,155.44,80.35,70.32,44.57,65.38,30.24,129.84,97.53,83.12,254.84,155.4,269.26,44.51,245.69,296.85,82.39,8.96,1792.57,276.15,42.38,254.3,256.91,87.2,314.72,73.2,148.61,90.23,264.4,29.47,117.1,112.78,100.6,18.53,145.29,166.15,46.63,115.3,76.66,218.47,197.57,41.45,12.93,46.55,210.87,75.5,44.39,42.33,209.57
2019-08-19,14.26,36.73,157.77,80.88,69.36,45.58,66.89,30.57,130.73,99.42,84.52,255.38,155.74,275.39,45.6,244.71,298.38,83.86,9.03,1816.12,279.52,42.73,256.0,255.51,88.14,317.77,73.32,149.96,90.55,267.82,30.04,119.57,113.14,102.08,19.19,145.96,168.62,47.1,116.79,77.09,218.78,193.9,41.21,13.1,46.96,213.05,76.18,45.25,42.64,212.99
2019-08-20,14.0,36.34,156.48,79.75,67.04,45.26,66.61,30.26,129.43,98.91,84.1,252.71,154.68,272.07,43.16,240.16,296.03,82.45,8.96,1801.38,276.19,42.28,254.86,255.28,87.76,315.74,72.52,147.52,90.77,267.84,28.68,118.87,110.04,101.44,19.09,144.78,167.01,46.73,115.04,76.74,218.47,192.59,40.9,12.9,46.05,212.59,75.79,44.68,42.37,213.18
2019-08-21,14.13,36.53,158.75,79.77,65.28,45.06,67.92,30.58,129.69,99.32,86.07,253.25,154.95,274.82,43.28,240.35,297.78,83.3,9.04,1823.54,278.27,42.2,257.85,265.78,88.28,318.32,72.67,147.38,91.35,267.65,28.4,119.53,110.49,103.15,19.09,146.49,168.58,46.83,115.93,77.58,220.71,193.21,40.97,12.93,46.22,214.18,76.87,45.0,42.9,218.04
2019-08-22,14.25,36.36,158.38,79.68,65.52,44.7,67.37,30.29,129.0,100.13,85.56,255.11,155.22,272.86,42.05,232.94,295.02,83.99,9.04,1805.6,278.17,41.69,258.59,264.64,88.24,320.99,72.66,148.7,90.97,264.52,28.8,120.9,107.8,102.62,19.04,147.76,167.94,47.03,115.22,76.92,219.49,191.43,42.95,12.91,46.68,213.31,76.24,45.62,42.13,217.1
2019-08-23,13.79,35.13,157.03,76.76,63.76,42.37,65.12,29.05,125.07,97.52,81.91,252.33,153.22,266.02,40.71,230.66,286.85,81.89,8.77,1749.62,269.36,40.43,253.42,263.07,86.91,315.19,71.99,146.03,89.58,256.04,27.93,120.53,106.5,101.6,18.34,144.85,165.86,45.12,111.28,73.55,214.66,187.62,42.0,12.45,45.25,208.89,73.68,44.42,41.29,210.71
2019-08-26,14.03,35.19,159.05,78.06,64.4,42.13,65.26,29.02,126.23,98.67,82.81,250.76,155.21,267.47,40.82,231.08,284.73,82.63,8.82,1768.87,270.92,40.67,257.26,266.57,87.77,319.71,72.93,146.98,90.83,260.34,28.61,121.2,108.72,101.31,18.79,147.08,165.22,45.61,114.36,73.75,216.91,190.08,42.63,12.62,46.02,211.62,73.78,44.98,41.59,211.8
2019-08-27,13.85,34.73,159.38,77.49,63.44,42.35,64.92,28.73,126.91,98.27,80.26,250.21,155.53,265.37,41.17,222.93,281.41,82.01,8.76,1761.83,272.93,39.91,254.63,266.21,88.04,318.84,72.8,145.47,90.67,261.15,27.91,119.52,107.33,100.46,18.67,138.75,163.93,45.51,114.13,72.87,216.05,189.12,42.41,12.56,45.67,210.48,74.63,44.75,41.99,211.04
2019-08-28,14.1,35.2,160.48,78.96,63.52,43.11,64.93,29.17,129.31,98.53,81.35,252.17,157.0,268.38,42.52,227.35,287.64,82.84,9.0,1764.25,276.06,39.85,254.5,260.32,87.77,319.74,72.82,146.54,89.63,262.18,28.45,120.2,108.36,100.93,19.15,138.1,164.22,45.9,116.33,73.37,218.07,190.6,42.3,12.87,46.61,212.12,75.01,45.47,42.54,204.14
2019-08-29,14.47,35.91,157.99,80.0,64.88,43.37,65.67,29.71,131.03,99.77,82.44,253.26,157.37,273.36,42.37,230.62,290.57,83.72,9.12,1786.4,285.77,39.98,256.05,264.79,88.15,321.55,73.62,148.22,90.72,264.6,28.59,121.84,108.76,102.35,19.9,137.96,167.85,47.31,118.37,74.95,220.54,192.64,42.45,13.22,47.41,213.3,75.74,46.19,42.62,209.18
2019-08-30,14.62,35.92,158.48,79.97,66.0,43.48,65.47,29.32,131.2,99.84,81.82,253.77,156.28,273.65,42.63,234.0,290.05,83.62,9.17,1776.29,287.06,39.82,256.54,261.84,88.9,321.26,73.39,148.94,91.15,263.8,28.36,120.98,109.75,102.37,19.47,138.27,167.56,48.02,118.66,75.27,217.97,191.57,42.61,13.25,47.65,211.41,75.39,46.57,42.69,206.56
2019-09-03,14.26,34.92,159.93,78.46,66.64,42.68,63.51,28.23,130.79,99.53,80.06,261.04,158.56,266.1,41.8,230.62,285.12,84.57,9.1,1789.84,283.53,39.34,256.01,263.38,90.64,322.62,74.61,149.51,92.78,259.93,28.5,119.52,109.15,102.28,19.27,139.15,167.59,47.61,117.33,74.17,217.13,185.65,42.84,12.88,46.7,210.53,74.76,46.09,42.01,206.01
2019-09-04,14.44,35.5,161.4,79.33,70.4,43.58,64.22,28.43,131.71,99.91,77.62,260.7,159.85,268.17,42.54,226.73,286.5,85.37,9.2,1800.62,285.9,39.6,256.59,268.52,90.85,325.41,75.02,150.15,93.05,264.01,28.89,122.12,111.9,102.73,19.74,140.54,168.19,49.51,119.47,76.02,218.5,187.13,42.53,13.05,47.31,213.65,75.66,46.5,42.4,212.49
2019-09-05,14.81,36.23,160.3,81.82,70.48,45.09,66.94,28.46,133.48,102.02,79.27,255.72,160.63,276.78,43.36,229.59,289.37,84.59,9.34,1840.72,294.02,39.32,259.17,269.62,90.88,324.72,74.62,150.06,91.53,267.24,28.45,124.06,114.5,102.72,20.22,141.37,170.49,50.35,121.2,79.33,219.49,189.82,42.55,13.54,48.65,212.13,80.61,47.62,42.85,218.09
2019-09-06,14.85,36.32,158.98,82.25,69.68,45.46,67.13,28.39,134.67,104.26,79.24,258.03,161.03,278.22,43.24,229.0,292.0,84.79,9.34,1833.51,295.05,39.71,257.78,263.5,91.14,327.06,75.23,151.25,91.09,266.19,28.66,125.48,117.86,104.21,20.52,143.6,172.93,50.1,120.08,79.87,220.03,188.18,42.6,13.54,48.72,214.7,81.38,47.15,42.82,217.59
2019-09-09,15.45,36.86,156.15,84.47,71.68,44.97,68.15,28.75,129.74,102.84,78.97,253.1,160.26,285.9,44.45,230.68,279.0,84.63,9.54,1831.35,292.02,40.24,253.72,254.68,90.39,325.67,73.93,158.21,91.38,255.66,29.11,127.57,119.93,105.01,21.19,143.79,172.48,50.66,121.66,79.72,217.26,183.56,42.91,14.17,50.36,208.82,82.29,48.41,42.89,214.58
2019-09-10,16.01,37.95,152.54,84.32,73.12,46.43,67.01,28.56,129.68,98.15,77.91,256.82,159.32,290.73,46.32,232.46,283.72,83.27,9.42,1820.55,289.5,42.42,250.54,253.18,89.33,321.18,71.96,161.22,91.09,248.97,29.45,126.95,123.86,104.55,21.88,142.84,174.12,50.19,122.4,80.3,209.68,188.04,43.67,14.37,51.24,208.62,80.96,48.31,42.97,210.38
2019-09-11,16.24,38.09,151.15,84.39,74.88,46.29,66.74,29.27,130.39,98.18,78.48,258.46,159.74,295.0,46.88,234.21,283.33,82.49,9.42,1822.99,294.94,41.76,252.5,253.67,89.93,322.18,71.46,157.87,91.69,246.02,29.5,127.2,127.46,103.93,22.53,148.53,174.16,51.56,122.85,83.51,210.2,195.65,44.54,14.61,52.13,207.82,80.75,48.85,44.12,214.59
2019-09-12,16.25,37.75,151.26,84.5,74.08,45.4,66.4,29.9,131.79,99.0,76.07,261.27,160.1,293.6,46.97,230.1,284.18,84.04,9.41,1843.55,294.97,41.31,258.39,256.81,90.19,324.02,71.17,155.27,92.02,246.51,29.76,126.06,127.1,104.97,22.24,146.1,172.8,51.25,122.56,82.33,212.15,199.92,44.0,14.65,52.79,209.43,80.88,48.65,44.3,211.08
